Ship;Date;hour;minute;UTC_Seconds;Latitude;Longitude;ow_temp;ow_humidity;ow_pressure;ow_dewPoint;ow_feelsLike;ow_dt
A-BE;2020-12-17 14:00:00;14;0;1608213600;28.0641;-15.373417000000002;20.78;60;1023;12.74;14.07;1608213600
A-BE;2020-12-17 15:00:00;15;0;1608217200;28.064465999999996;-15.374617;20.78;56;1022;11.69;13.39;1608217200
A-BE;2020-12-17 16:00:00;16;0;1608220800;28.064417;-15.373366;20.78;56;1022;11.69;13.74;1608220800
A-BE;2020-12-17 17:00:00;17;0;1608224400;28.064217;-15.373384;20.51;56;1022;11.44;13.4;1608224400
A-BE;2020-12-17 18:00:00;18;0;1608228000;28.064698999999997;-15.374884;19.26;59;1023;11.06;13.86;1608228000
A-BE;2020-12-17 19:00:00;19;0;1608231600;28.06415;-15.374267000000001;18.93;59;1023;10.75;13.44;1608231600
A-BE;2020-12-17 20:00:00;20;0;1608235200;28.064434000000002;-15.373167;18.76;59;1024;10.59;14.27;1608235200
A-BE;2020-12-17 21:00:00;21;0;1608238800;28.06455;-15.3749;18.59;59;1024;10.43;14.06;1608238800
A-BE;2020-12-17 22:00:00;22;0;1608242400;28.064667;-15.373332999999999;17.86;63;1024;10.73;14.11;1608242400
A-BE;2020-12-17 23:00:00;23;0;1608246000;28.064434000000002;-15.374533999999999;17.69;68;1024;11.72;13.88;1608246000
A-BL;2020-12-17 00:00:00;0;0;1608163200;42.063217;11.759595;6.98;100;1015;6.98;4.11;1608163200
A-BL;2020-12-17 01:00:00;1;0;1608166800;42.063068;11.759608;6.78;93;1015;5.73;4.33;1608166800
A-BL;2020-12-17 02:00:00;2;0;1608170400;42.063217;11.759595;6.56;93;1014;5.51;4.07;1608170400
A-BL;2020-12-17 03:00:00;3;0;1608174000;42.06308;11.759780000000001;6.62;93;1015;5.57;4.14;1608174000
A-BL;2020-12-17 04:00:00;4;0;1608177600;42.063248;11.759615;6.11;93;1015;5.06;4.3;1608177600
A-BL;2020-12-17 05:00:00;5;0;1608181200;42.063087;11.759787;6.12;87;1017;4.12;3.77;1608181200
A-BL;2020-12-17 06:00:00;6;0;1608184800;42.063251;11.759617;5.8;93;1018;4.76;1.76;1608184800
A-BL;2020-12-17 07:00:00;7;0;1608188400;42.063446;11.759628;5.35;93;1017;4.31;0.52;1608188400
A-BL;2020-12-17 08:00:00;8;0;1608192000;42.063232;11.759606;6.93;93;1018;5.88;3.12;1608192000
A-BL;2020-12-17 09:00:00;9;0;1608195600;42.063377;11.759755;7.92;93;1018;6.86;4.32;1608195600
A-BL;2020-12-17 10:00:00;10;0;1608199200;42.063187;11.759563;10.15;81;1019;7.04;6.94;1608199200
A-BL;2020-12-17 11:00:00;11;0;1608202800;42.063328000000006;11.759694999999999;11.71;71;1019;6.63;8.41;1608202800
A-BL;2020-12-17 12:00:00;12;0;1608206400;42.063507;11.759718;13.28;71;1018;8.14;11.03;1608206400
A-BL;2020-12-17 13:00:00;13;0;1608210000;42.06348;11.759673;13.7;66;1019;7.47;11.29;1608210000
A-BL;2020-12-17 14:00:00;14;0;1608213600;42.063515;11.759724;13.69;58;1020;5.59;11.63;1608213600
A-BL;2020-12-17 15:00:00;15;0;1608217200;42.063324;11.759526;12.74;66;1020;6.56;11.24;1608217200
A-BL;2020-12-17 16:00:00;16;0;1608220800;42.063362;11.759575;11.34;76;1019;7.27;9.65;1608220800
A-BL;2020-12-17 17:00:00;17;0;1608224400;42.063225;11.759768;10.02;81;1019;6.91;7.48;1608224400
A-BL;2020-12-17 18:00:00;18;0;1608228000;42.063202000000004;11.759748;9.19;87;1019;7.14;5.3;1608228000
A-BL;2020-12-17 19:00:00;19;0;1608231600;42.063251;11.759619;9.05;93;1020;7.98;7.88;1608231600
A-BL;2020-12-17 20:00:00;20;0;1608235200;42.063282;11.759797;8.27;93;1018;7.21;6.92;1608235200
A-BL;2020-12-17 21:00:00;21;0;1608238800;42.063309000000004;11.759803999999999;7.76;93;1018;6.7;5.94;1608238800
A-BL;2020-12-17 22:00:00;22;0;1608242400;42.063221;11.759962;7.81;93;1014;6.75;6.01;1608242400
A-BL;2020-12-17 23:00:00;23;0;1608246000;42.063393;11.759793;6.73;93;1018;5.68;4.69;1608246000
A-CA;2020-12-17 00:00:00;0;0;1608163200;59.451088;24.765638;3.67;100;1013;3.67;-0.23;1608163200
A-CA;2020-12-17 01:00:00;1;0;1608166800;59.451088;24.765631;4.25;93;1013;3.22;-0.08;1608166800
A-CA;2020-12-17 02:00:00;2;0;1608170400;59.451092;24.765639999999998;4.25;93;1014;3.22;-0.78;1608170400
A-CA;2020-12-17 03:00:00;3;0;1608174000;59.451083999999994;24.765632999999998;3.95;100;1014;3.95;-1.72;1608174000
A-CA;2020-12-17 04:00:00;4;0;1608177600;59.451092;24.765632999999998;3.92;93;1015;2.89;-1.94;1608177600
A-CA;2020-12-17 05:00:00;5;0;1608181200;59.451092;24.765642;3.48;100;1016;3.48;-1.16;1608181200
A-CA;2020-12-17 06:00:00;6;0;1608184800;59.451088;24.765625;3.48;100;1016;3.48;-1.51;1608184800
A-CA;2020-12-17 07:00:00;7;0;1608188400;59.451092;24.765635999999997;3.48;93;1017;2.46;-0.99;1608188400
A-CA;2020-12-17 08:00:00;8;0;1608192000;59.451092;24.765638;3.59;93;1017;2.57;-0.86;1608192000
A-CA;2020-12-17 09:00:00;9;0;1608195600;59.451083999999994;24.765631;3.72;93;1018;2.69;-0.36;1608195600
A-CA;2020-12-17 10:00:00;10;0;1608199200;59.451083999999994;24.765632999999998;3.85;100;1018;3.85;-0.02;1608199200
A-CA;2020-12-17 11:00:00;11;0;1608202800;59.451092;24.765635999999997;3.85;100;1018;3.85;0.33;1608202800
A-CA;2020-12-17 12:00:00;12;0;1608206400;59.451083999999994;24.765642;3.84;100;1018;3.84;-0.38;1608206400
A-CA;2020-12-17 13:00:00;13;0;1608210000;59.451088;24.765638;3.48;100;1019;3.48;0.59;1608210000
A-CA;2020-12-17 14:00:00;14;0;1608213600;59.451088;24.765639999999998;3.07;100;1019;3.07;1.23;1608213600
A-CA;2020-12-17 15:00:00;15;0;1608217200;59.451088;24.765642;2.96;100;1019;2.96;0.4;1608217200
A-CA;2020-12-17 16:00:00;16;0;1608220800;59.451088;24.765639999999998;2.96;93;1019;1.94;0.23;1608220800
A-CA;2020-12-17 17:00:00;17;0;1608224400;59.451096;24.765638;2.97;100;1019;2.97;-0.01;1608224400
A-CA;2020-12-17 18:00:00;18;0;1608228000;59.451092;24.765632999999998;2.97;100;1018;2.97;0.41;1608228000
A-CA;2020-12-17 19:00:00;19;0;1608231600;59.451092;24.765635999999997;3.2;100;1018;3.2;1.03;1608231600
A-CA;2020-12-17 20:00:00;20;0;1608235200;59.451099;24.765635999999997;3.2;100;1018;3.2;0.68;1608235200
A-CA;2020-12-17 21:00:00;21;0;1608238800;59.451083999999994;24.765631;3.24;100;1017;3.24;0.73;1608238800
A-CA;2020-12-17 22:00:00;22;0;1608242400;59.451092;24.765635;3.38;100;1017;3.38;0.48;1608242400
A-CA;2020-12-17 23:00:00;23;0;1608246000;59.451088;24.765632999999998;3.38;100;1017;3.38;0.48;1608246000
A-DV;2020-12-17 00:00:00;0;0;1608163200;57.677296;10.588486999999999;6.67;92;1017;5.46;0.0;1608163200
A-DV;2020-12-17 01:00:00;1;0;1608166800;57.677437;10.588839;6.67;93;1017;5.62;0.35;1608166800
A-DV;2020-12-17 02:00:00;2;0;1608170400;57.677330000000005;10.588519999999999;7.22;92;1016;6.01;0.36;1608170400
A-DV;2020-12-17 03:00:00;3;0;1608174000;57.677391;10.588629;7.22;92;1015;6.01;-0.27;1608174000
A-DV;2020-12-17 04:00:00;4;0;1608177600;57.677409999999995;10.588672;6.67;92;1015;5.46;-0.93;1608177600
A-DV;2020-12-17 05:00:00;5;0;1608181200;57.677277000000004;10.5884;6.67;91;1014;5.31;-2.22;1608181200
A-DV;2020-12-17 06:00:00;6;0;1608184800;57.67724200000001;10.588338;6.87;100;1012;6.87;1.45;1608184800
A-DV;2020-12-17 07:00:00;7;0;1608188400;57.677288;10.588415;6.87;100;1012;6.87;1.45;1608188400
A-DV;2020-12-17 08:00:00;8;0;1608192000;57.67725;10.588378;6.87;100;1012;6.87;1.1;1608192000
A-DV;2020-12-17 09:00:00;9;0;1608195600;57.677361;10.588614;7.09;100;1011;7.09;2.07;1608195600
A-DV;2020-12-17 10:00:00;10;0;1608199200;57.677425;10.588805;7.08;100;1011;7.08;2.06;1608199200
A-DV;2020-12-17 11:00:00;11;0;1608202800;57.677216;10.588344000000001;7.08;100;1010;7.08;2.83;1608202800
A-DV;2020-12-17 12:00:00;12;0;1608206400;57.677223;10.588348;7.08;100;1009;7.08;3.18;1608206400
A-DV;2020-12-17 13:00:00;13;0;1608210000;57.677319;10.588525;7.09;100;1009;7.09;3.19;1608210000
A-DV;2020-12-17 14:00:00;14;0;1608213600;57.677353000000004;10.590725;7.78;95;1009;7.03;2.08;1608213600
A-DV;2020-12-17 15:00:00;15;0;1608217200;57.676514000000005;10.591251;7.78;95;1009;7.03;2.71;1608217200
A-DV;2020-12-17 16:00:00;16;0;1608220800;57.67668199999999;10.591322;7.78;95;1010;7.03;1.45;1608220800
A-DV;2020-12-17 17:00:00;17;0;1608224400;57.676536999999996;10.591855;7.78;95;1010;7.03;2.71;1608224400
A-DV;2020-12-17 18:00:00;18;0;1608228000;57.67645600000001;10.591805;7.78;95;1010;7.03;2.71;1608228000
A-DV;2020-12-17 19:00:00;19;0;1608231600;57.676483;10.591799;7.78;94;1011;6.88;2.05;1608231600
A-DV;2020-12-17 20:00:00;20;0;1608235200;57.676643000000006;10.591826;7.78;94;1011;6.88;2.05;1608235200
A-DV;2020-12-17 21:00:00;21;0;1608238800;57.676643000000006;10.591795;7.78;94;1011;6.88;2.36;1608238800
A-DV;2020-12-17 22:00:00;22;0;1608242400;57.676853;10.591643;7.78;94;1012;6.88;2.67;1608242400
A-DV;2020-12-17 23:00:00;23;0;1608246000;57.676987;10.591708;7.78;94;1012;6.88;1.73;1608246000
A-LN;2020-12-17 00:00:00;0;0;1608163200;28.505391999999997;-16.155624;16.34;93;1024;15.21;12.29;1608163200
A-LN;2020-12-17 01:00:00;1;0;1608166800;28.505340999999998;-16.156021;16.07;93;1024;14.94;11.92;1608166800
A-LN;2020-12-17 02:00:00;2;0;1608170400;28.505289;-16.155677999999998;15.69;93;1024;14.56;10.64;1608170400
A-LN;2020-12-17 03:00:00;3;0;1608174000;28.505796000000004;-16.155342;15.54;93;1023;14.41;11.21;1608174000
A-LN;2020-12-17 04:00:00;4;0;1608177600;28.505384000000003;-16.15642;15.72;93;1023;14.59;11.1;1608177600
A-LN;2020-12-17 05:00:00;5;0;1608181200;28.504917;-16.155998;16.11;77;1022;12.08;14.93;1608181200
A-LN;2020-12-17 06:00:00;6;0;1608184800;28.505020000000002;-16.155951;16.01;72;1022;10.97;14.15;1608184800
A-LN;2020-12-17 07:00:00;7;0;1608188400;28.505901;-16.156779999999998;14.92;93;1023;13.8;11.43;1608188400
A-LN;2020-12-17 08:00:00;8;0;1608192000;28.505207000000002;-16.156239000000003;14.77;87;1024;12.63;11.59;1608192000
A-LN;2020-12-17 09:00:00;9;0;1608195600;28.505125;-16.156351;15.56;87;1025;13.41;12.28;1608195600
A-LN;2020-12-17 10:00:00;10;0;1608199200;28.505405;-16.155956;15.89;87;1027;13.73;13.07;1608199200
A-LN;2020-12-17 11:00:00;11;0;1608202800;28.505014000000003;-16.155863;15.99;87;1027;13.83;12.86;1608202800
A-LN;2020-12-17 12:00:00;12;0;1608206400;28.505229999999997;-16.155518;17.18;77;1026;13.12;13.81;1608206400
A-LN;2020-12-17 13:00:00;13;0;1608210000;28.505833000000003;-16.157042999999998;17.33;72;1025;12.24;13.33;1608210000
A-LN;2020-12-17 14:00:00;14;0;1608213600;28.505728;-16.157085000000002;17.03;72;1024;11.95;12.24;1608213600
A-LN;2020-12-17 15:00:00;15;0;1608217200;28.50592;-16.156895000000002;16.44;76;1024;12.2;10.61;1608217200
A-LN;2020-12-17 16:00:00;16;0;1608220800;28.505571000000003;-16.156095999999998;16.44;76;1024;12.2;11.38;1608220800
A-LN;2020-12-17 17:00:00;17;0;1608224400;28.505863;-16.156898;15.99;76;1024;11.77;11.5;1608224400
A-LN;2020-12-17 18:00:00;18;0;1608228000;28.505476;-16.156425;15.37;76;1025;11.17;11.75;1608228000
A-LN;2020-12-17 19:00:00;19;0;1608231600;28.505463;-16.15674;15.07;82;1025;12.02;11.71;1608231600
A-LN;2020-12-17 20:00:00;20;0;1608235200;28.505684000000002;-16.157049;14.31;76;1026;10.14;11.87;1608235200
A-LN;2020-12-17 21:00:00;21;0;1608238800;28.505682;-16.157021;14.12;82;1026;11.1;11.6;1608238800
A-LN;2020-12-17 22:00:00;22;0;1608242400;28.505353999999997;-16.156326;13.81;81;1025;10.61;11.15;1608242400
A-LN;2020-12-17 23:00:00;23;0;1608246000;28.505515999999997;-16.156799;14.06;81;1025;10.85;10.77;1608246000
A-MR;2020-12-17 00:00:00;0;0;1608163200;28.501466999999998;-16.146145;16.35;93;1024;15.22;12.3;1608163200
A-MR;2020-12-17 01:00:00;1;0;1608166800;28.502003000000002;-16.145742000000002;16.08;93;1024;14.95;11.94;1608166800
A-MR;2020-12-17 02:00:00;2;0;1608170400;28.501627000000003;-16.146515;15.69;93;1024;14.56;10.64;1608170400
A-MR;2020-12-17 03:00:00;3;0;1608174000;28.501387;-16.146299;15.54;93;1023;14.41;11.21;1608174000
A-MR;2020-12-17 04:00:00;4;0;1608177600;28.501387;-16.146555;15.73;93;1023;14.6;11.11;1608177600
A-MR;2020-12-17 05:00:00;5;0;1608181200;28.501007;-16.146964999999998;16.11;77;1022;12.08;14.93;1608181200
A-MR;2020-12-17 06:00:00;6;0;1608184800;28.501062;-16.14658;16.01;72;1022;10.97;14.15;1608184800
A-MR;2020-12-17 07:00:00;7;0;1608188400;28.501057;-16.148346;14.92;93;1023;13.8;11.43;1608188400
A-MR;2020-12-17 08:00:00;8;0;1608192000;28.500677000000003;-16.147924;14.77;87;1024;12.63;11.59;1608192000
A-MR;2020-12-17 09:00:00;9;0;1608195600;28.501301;-16.149157000000002;15.57;87;1025;13.42;12.3;1608195600
A-MR;2020-12-17 10:00:00;10;0;1608199200;28.500877000000003;-16.147785;15.89;87;1027;13.73;13.07;1608199200
A-MR;2020-12-17 11:00:00;11;0;1608202800;28.500982;-16.148518;15.99;87;1027;13.83;12.86;1608202800
A-MR;2020-12-17 12:00:00;12;0;1608206400;28.501253000000002;-16.149078;17.21;77;1026;13.15;13.85;1608206400
A-MR;2020-12-17 13:00:00;13;0;1608210000;28.502018;-16.149303;17.36;72;1025;12.27;13.37;1608210000
A-MR;2020-12-17 14:00:00;14;0;1608213600;28.500797;-16.148296;17.05;72;1024;11.97;12.27;1608213600
A-MR;2020-12-17 15:00:00;15;0;1608217200;28.501016999999997;-16.148081;16.46;76;1024;12.22;10.64;1608217200
A-MR;2020-12-17 16:00:00;16;0;1608220800;28.500965;-16.148745;16.46;76;1024;12.22;11.41;1608220800
A-MR;2020-12-17 17:00:00;17;0;1608224400;28.501534999999997;-16.149385000000002;16.01;76;1024;11.79;11.52;1608224400
A-MR;2020-12-17 18:00:00;18;0;1608228000;28.502198999999997;-16.147694;15.4;76;1025;11.2;11.79;1608228000
A-MR;2020-12-17 19:00:00;19;0;1608231600;28.435982;-16.121745999999998;15.25;82;1025;12.2;11.94;1608231600
A-MR;2020-12-17 20:00:00;20;0;1608235200;28.354445000000002;-16.057497;14.47;76;1026;10.3;12.07;1608235200
A-MR;2020-12-17 21:00:00;21;0;1608238800;28.293938;-15.950451000000001;15.18;82;1026;12.13;12.97;1608238800
A-MR;2020-12-17 22:00:00;22;0;1608242400;28.368752;-15.871448999999998;14.33;81;1025;11.12;11.82;1608242400
A-MR;2020-12-17 23:00:00;23;0;1608246000;28.448238;-15.795747;14.03;81;1025;10.82;10.73;1608246000
A-NV;2020-12-17 00:00:00;0;0;1608163200;28.512383000000003;-16.146257000000002;16.34;93;1024;15.21;12.29;1608163200
A-NV;2020-12-17 01:00:00;1;0;1608166800;28.512777000000003;-16.146103;16.07;93;1024;14.94;11.92;1608166800
A-NV;2020-12-17 02:00:00;2;0;1608170400;28.512663;-16.145960000000002;15.69;93;1024;14.56;10.64;1608170400
A-NV;2020-12-17 03:00:00;3;0;1608174000;28.512372999999997;-16.146101;15.54;93;1023;14.41;11.21;1608174000
A-NV;2020-12-17 04:00:00;4;0;1608177600;28.512184;-16.146181;15.73;93;1023;14.6;11.11;1608177600
A-NV;2020-12-17 05:00:00;5;0;1608181200;28.51227;-16.146713000000002;16.1;77;1022;12.07;14.92;1608181200
A-NV;2020-12-17 06:00:00;6;0;1608184800;28.512787;-16.147465;16.01;72;1022;10.97;14.15;1608184800
A-NV;2020-12-17 07:00:00;7;0;1608188400;28.512276;-16.147284;14.92;93;1023;13.8;11.43;1608188400
A-NV;2020-12-17 08:00:00;8;0;1608192000;28.512182;-16.147331;14.77;87;1024;12.63;11.59;1608192000
A-NV;2020-12-17 09:00:00;9;0;1608195600;28.511979999999998;-16.146760999999998;15.54;87;1025;13.39;12.26;1608195600
A-NV;2020-12-17 10:00:00;10;0;1608199200;28.511864000000003;-16.146332;15.9;87;1027;13.74;13.09;1608199200
A-NV;2020-12-17 11:00:00;11;0;1608202800;28.511947999999997;-16.147112;16.0;87;1027;13.84;12.87;1608202800
A-NV;2020-12-17 12:00:00;12;0;1608206400;28.512905;-16.147417;17.15;77;1026;13.09;13.77;1608206400
A-NV;2020-12-17 13:00:00;13;0;1608210000;28.511884999999996;-16.146809;17.3;72;1025;12.21;13.29;1608210000
A-NV;2020-12-17 14:00:00;14;0;1608213600;28.513443;-16.147675;16.99;72;1024;11.91;12.19;1608213600
A-NV;2020-12-17 15:00:00;15;0;1608217200;28.513245;-16.147835;16.4;76;1024;12.16;10.56;1608217200
A-NV;2020-12-17 16:00:00;16;0;1608220800;28.512377;-16.14724;16.4;76;1024;12.16;11.33;1608220800
A-NV;2020-12-17 17:00:00;17;0;1608224400;28.513046000000003;-16.147738;15.96;76;1024;11.74;11.46;1608224400
A-NV;2020-12-17 18:00:00;18;0;1608228000;28.512990999999996;-16.147961;15.34;76;1025;11.14;11.71;1608228000
A-NV;2020-12-17 19:00:00;19;0;1608231600;28.512283;-16.147623;15.04;82;1025;11.99;11.67;1608231600
A-NV;2020-12-17 20:00:00;20;0;1608235200;28.511965000000004;-16.146948000000002;14.32;76;1026;10.15;11.88;1608235200
A-NV;2020-12-17 21:00:00;21;0;1608238800;28.511967;-16.146744;14.13;82;1026;11.11;11.61;1608238800
A-NV;2020-12-17 22:00:00;22;0;1608242400;28.512032;-16.146883;13.82;81;1025;10.62;11.16;1608242400
A-NV;2020-12-17 23:00:00;23;0;1608246000;28.511969;-16.1469;14.04;81;1025;10.83;10.75;1608246000
A-PL;2020-12-17 00:00:00;0;0;1608163200;28.616190000000003;-15.38655;20.05;75;1023;15.49;15.94;1608163200
A-PL;2020-12-17 01:00:00;1;0;1608166800;28.646641;-15.137548;20.05;71;1022;14.63;15.22;1608166800
A-PL;2020-12-17 02:00:00;2;0;1608170400;28.675764;-14.890098000000002;19.58;74;1022;14.82;14.98;1608170400
A-PL;2020-12-17 03:00:00;3;0;1608174000;28.690781;-14.638445;19.22;75;1021;14.68;14.78;1608174000
A-PL;2020-12-17 04:00:00;4;0;1608177600;28.734663;-14.378917999999999;18.0;77;1021;13.91;15.66;1608177600
A-PL;2020-12-17 05:00:00;5;0;1608181200;28.767803000000004;-14.114491000000001;18.05;72;1021;12.93;13.57;1608181200
A-PL;2020-12-17 06:00:00;6;0;1608184800;28.798615;-13.855448;17.0;77;1022;12.94;15.39;1608184800
A-PL;2020-12-17 07:00:00;7;0;1608188400;28.647274;-13.770613;16.51;72;1022;11.45;12.97;1608188400
A-PL;2020-12-17 08:00:00;8;0;1608192000;28.484652;-13.842984;16.65;67;1022;10.5;12.84;1608192000
A-PL;2020-12-17 09:00:00;9;0;1608195600;28.494665;-13.858143;17.65;59;1023;9.55;14.0;1608195600
A-PL;2020-12-17 10:00:00;10;0;1608199200;28.494658;-13.858145;19.65;56;1024;10.64;13.36;1608199200
A-PL;2020-12-17 11:00:00;11;0;1608202800;28.494659000000002;-13.858141;21.0;49;1024;9.89;15.27;1608202800
A-PL;2020-12-17 12:00:00;12;0;1608206400;28.494667;-13.858144;20.0;60;1024;12.01;14.88;1608206400
A-PL;2020-12-17 13:00:00;13;0;1608210000;28.494667;-13.858143;21.65;49;1023;10.49;16.78;1608210000
A-PL;2020-12-17 14:00:00;14;0;1608213600;28.494669000000002;-13.858135999999998;21.35;56;1022;12.22;15.94;1608213600
A-PL;2020-12-17 15:00:00;15;0;1608217200;28.494667;-13.858139000000001;21.35;56;1022;12.22;16.29;1608217200
A-PL;2020-12-17 16:00:00;16;0;1608220800;28.494665;-13.858142;21.0;52;1022;10.78;14.75;1608220800
A-PL;2020-12-17 17:00:00;17;0;1608224400;28.494659000000002;-13.858139000000001;20.35;64;1022;13.32;15.64;1608224400
A-PL;2020-12-17 18:00:00;18;0;1608228000;28.494667;-13.858134;19.65;56;1022;10.64;13.36;1608228000
A-PL;2020-12-17 19:00:00;19;0;1608231600;28.494669000000002;-13.858135999999998;18.65;59;1023;10.49;13.44;1608231600
A-PL;2020-12-17 20:00:00;20;0;1608235200;28.494669000000002;-13.858144;18.65;55;1024;9.44;13.5;1608235200
A-PL;2020-12-17 21:00:00;21;0;1608238800;28.494656;-13.858143;18.0;59;1023;9.88;13.67;1608238800
A-PL;2020-12-17 22:00:00;22;0;1608242400;28.525121999999996;-13.724264999999999;18.0;63;1023;10.86;13.94;1608242400
A-PL;2020-12-17 23:00:00;23;0;1608246000;28.729972999999998;-13.604370999999999;18.0;63;1023;10.86;12.89;1608246000
A-PM;2020-12-17 00:00:00;0;0;1608163200;25.271616;55.2785;17.91;68;1020;11.93;17.03;1608163200
A-PM;2020-12-17 01:00:00;1;0;1608166800;25.271632999999998;55.2785;17.57;68;1020;11.6;17.02;1608166800
A-PM;2020-12-17 02:00:00;2;0;1608170400;25.271632999999998;55.278484;17.22;68;1020;11.27;15.8;1608170400
A-PM;2020-12-17 03:00:00;3;0;1608174000;25.271616;55.278515000000006;16.61;72;1021;11.55;15.62;1608174000
A-PM;2020-12-17 04:00:00;4;0;1608177600;25.271632999999998;55.2785;17.74;68;1021;11.76;16.12;1608177600
A-PM;2020-12-17 05:00:00;5;0;1608181200;25.271632999999998;55.278515000000006;21.08;56;1021;11.97;19.87;1608181200
A-PM;2020-12-17 06:00:00;6;0;1608184800;25.27165;55.278515000000006;22.46;49;1022;11.23;20.32;1608184800
