Ship;Date;hour;minute;UTC_Seconds;Latitude;Longitude;ow_temp;ow_humidity;ow_pressure;ow_dewPoint;ow_feelsLike;ow_dt
A-BL;2020-12-11 10:00:00;10;0;1607680800;42.081684;11.764007000000001;8.59;75;999;4.42;3.78;1607680800
A-BL;2020-12-11 11:00:00;11;0;1607684400;42.081875;11.764292;9.56;76;998;5.54;5.68;1607684400
A-BL;2020-12-11 12:00:00;12;0;1607688000;42.08189;11.764209;10.27;71;998;5.25;7.37;1607688000
A-BL;2020-12-11 13:00:00;13;0;1607691600;42.082046999999996;11.764235000000001;10.41;71;998;5.38;8.66;1607691600
A-BL;2020-12-11 14:00:00;14;0;1607695200;42.081866999999995;11.764194;10.99;66;998;4.89;9.49;1607695200
A-BL;2020-12-11 15:00:00;15;0;1607698800;42.081833;11.76396;10.21;66;998;4.15;8.22;1607698800
A-BL;2020-12-11 16:00:00;16;0;1607702400;42.081790999999996;11.763745;8.46;66;997;2.48;6.52;1607702400
A-BL;2020-12-11 17:00:00;17;0;1607706000;42.081866999999995;11.763523;7.42;75;997;3.28;5.27;1607706000
A-BL;2020-12-11 18:00:00;18;0;1607709600;42.081863;11.763485000000001;6.55;87;996;4.54;4.29;1607709600
A-BL;2020-12-11 19:00:00;19;0;1607713200;42.081715;11.763595;6.65;87;996;4.64;3.98;1607713200
A-BL;2020-12-11 20:00:00;20;0;1607716800;42.081871;11.763802;6.87;87;995;4.86;4.25;1607716800
A-BL;2020-12-11 21:00:00;21;0;1607720400;42.081821000000005;11.763554;6.38;93;994;5.33;4.62;1607720400
A-BL;2020-12-11 22:00:00;22;0;1607724000;42.081863;11.763817;6.57;93;995;5.52;4.85;1607724000
A-BL;2020-12-11 23:00:00;23;0;1607727600;42.08189;11.763641;6.2;93;995;5.15;4.06;1607727600
A-CA;2020-12-11 01:00:00;1;0;1607648400;59.451088;24.765623;-9.0;85;1019;-10.83;-15.0;1607648400
A-CA;2020-12-11 02:00:00;2;0;1607652000;59.451092;24.765631;-9.0;85;1018;-10.83;-14.65;1607652000
A-CA;2020-12-11 03:00:00;3;0;1607655600;59.451083999999994;24.765632999999998;-8.0;85;1018;-9.85;-13.58;1607655600
A-CA;2020-12-11 04:00:00;4;0;1607659200;59.451083999999994;24.765629;-7.15;85;1016;-9.01;-12.32;1607659200
A-CA;2020-12-11 05:00:00;5;0;1607662800;59.451092;24.765638;-6.27;85;1016;-8.14;-12.42;1607662800
A-CA;2020-12-11 06:00:00;6;0;1607666400;59.451092;24.765631;-5.62;92;1016;-6.59;-10.92;1607666400
A-CA;2020-12-11 07:00:00;7;0;1607670000;59.451088;24.765629;-4.79;92;1016;-5.76;-10.36;1607670000
A-CA;2020-12-11 08:00:00;8;0;1607673600;59.451083999999994;24.765635;-4.46;92;1016;-5.44;-9.65;1607673600
A-CA;2020-12-11 09:00:00;9;0;1607677200;59.451083999999994;24.765631;-3.85;92;1015;-4.83;-8.98;1607677200
A-CA;2020-12-11 10:00:00;10;0;1607680800;59.451088;24.765629;-3.21;86;1015;-4.99;-8.01;1607680800
A-CA;2020-12-11 11:00:00;11;0;1607684400;59.451092;24.765631;-2.99;86;1015;-4.77;-7.77;1607684400
A-CA;2020-12-11 12:00:00;12;0;1607688000;59.451080000000005;24.765642;-2.75;86;1015;-4.53;-7.5;1607688000
A-CA;2020-12-11 13:00:00;13;0;1607691600;59.451083999999994;24.765635999999997;-2.59;86;1015;-4.37;-6.98;1607691600
A-CA;2020-12-11 14:00:00;14;0;1607695200;59.451088;24.765638;-2.59;92;1015;-3.58;-7.58;1607695200
A-CA;2020-12-11 15:00:00;15;0;1607698800;59.451088;24.765646;-2.35;92;1015;-3.34;-6.96;1607698800
A-CA;2020-12-11 16:00:00;16;0;1607702400;59.451083999999994;24.765635;-2.01;86;1015;-3.8;-6.68;1607702400
A-CA;2020-12-11 17:00:00;17;0;1607706000;59.451092;24.76565;-2.25;92;1014;-3.24;-6.85;1607706000
A-CA;2020-12-11 18:00:00;18;0;1607709600;59.451088;24.765638;-1.93;92;1014;-2.92;-6.14;1607709600
A-CA;2020-12-11 19:00:00;19;0;1607713200;59.451083999999994;24.765635;-1.52;92;1014;-2.52;-5.68;1607713200
A-CA;2020-12-11 20:00:00;20;0;1607716800;59.451096;24.765638;-1.04;92;1014;-2.04;-5.14;1607716800
A-CA;2020-12-11 21:00:00;21;0;1607720400;59.451088;24.765629;-0.94;92;1014;-1.94;-5.03;1607720400
A-CA;2020-12-11 22:00:00;22;0;1607724000;59.451092;24.765635999999997;-0.69;92;1014;-1.69;-5.1;1607724000
A-CA;2020-12-11 23:00:00;23;0;1607727600;59.451092;24.765635;-0.54;92;1014;-1.54;-4.93;1607727600
A-DV;2020-12-11 00:00:00;0;0;1607644800;57.676163;10.587537;3.33;83;1009;0.72;-1.99;1607644800
A-DV;2020-12-11 01:00:00;1;0;1607648400;57.675674;10.586228;3.33;84;1008;0.89;-2.9;1607648400
A-DV;2020-12-11 02:00:00;2;0;1607652000;57.675484;10.585948;3.33;85;1008;1.05;-2.25;1607652000
A-DV;2020-12-11 03:00:00;3;0;1607655600;57.67519;10.586139;3.33;84;1007;0.89;-2.27;1607655600
A-DV;2020-12-11 04:00:00;4;0;1607659200;57.675678000000005;10.586182;3.33;82;1007;0.56;-2.02;1607659200
A-DV;2020-12-11 05:00:00;5;0;1607662800;57.675323;10.586046000000001;3.33;82;1007;0.56;-2.64;1607662800
A-DV;2020-12-11 06:00:00;6;0;1607666400;57.676247;10.587638;3.13;93;1005;2.11;-2.09;1607666400
A-DV;2020-12-11 07:00:00;7;0;1607670000;57.675503000000006;10.586014;3.13;93;1005;2.11;-2.09;1607670000
A-DV;2020-12-11 08:00:00;8;0;1607673600;57.674839;10.58605;3.13;86;1005;1.02;-2.27;1607673600
A-DV;2020-12-11 09:00:00;9;0;1607677200;57.675003000000004;10.585954;2.51;93;1005;1.49;-2.12;1607677200
A-DV;2020-12-11 10:00:00;10;0;1607680800;57.674907999999995;10.586003;3.13;86;1005;1.02;-1.92;1607680800
A-DV;2020-12-11 11:00:00;11;0;1607684400;57.674847;10.586028;3.13;93;1005;2.11;-3.56;1607684400
A-DV;2020-12-11 12:00:00;12;0;1607688000;57.67501800000001;10.585927;3.34;86;1004;1.23;-2.45;1607688000
A-DV;2020-12-11 13:00:00;13;0;1607691600;57.67531999999999;10.586298;3.34;86;1004;1.23;-2.45;1607691600
A-DV;2020-12-11 14:00:00;14;0;1607695200;57.67599499999999;10.587256;3.34;86;1004;1.23;-2.45;1607695200
A-DV;2020-12-11 15:00:00;15;0;1607698800;57.67564;10.586037;3.36;86;1004;1.24;-2.43;1607698800
A-DV;2020-12-11 16:00:00;16;0;1607702400;57.676079;10.587835;3.89;83;1005;1.27;-2.6;1607702400
A-DV;2020-12-11 17:00:00;17;0;1607706000;57.675858;10.586413;3.89;84;1005;1.44;-1.63;1607706000
A-DV;2020-12-11 18:00:00;18;0;1607709600;57.675945;10.586603;3.89;84;1005;1.44;-1.0;1607709600
A-DV;2020-12-11 19:00:00;19;0;1607713200;57.674839;10.586265;3.33;84;1005;0.89;-2.9;1607713200
A-DV;2020-12-11 20:00:00;20;0;1607716800;57.676067;10.586667;3.33;84;1005;0.89;-2.59;1607716800
A-DV;2020-12-11 21:00:00;21;0;1607720400;57.674911;10.5861;3.33;83;1005;0.72;-2.3;1607720400
A-DV;2020-12-11 22:00:00;22;0;1607724000;57.676003;10.587008;3.33;83;1005;0.72;-2.3;1607724000
A-DV;2020-12-11 23:00:00;23;0;1607727600;57.674965;10.586210000000001;3.33;82;1005;0.56;-2.64;1607727600
A-LN;2020-12-11 00:00:00;0;0;1607644800;28.50477;-16.155727;14.85;82;1026;11.81;14.36;1607644800
A-LN;2020-12-11 01:00:00;1;0;1607648400;28.505946999999995;-16.15707;14.29;82;1026;11.26;12.87;1607648400
A-LN;2020-12-11 02:00:00;2;0;1607652000;28.505726;-16.157211;14.59;87;1025;12.45;14.65;1607652000
A-LN;2020-12-11 03:00:00;3;0;1607655600;28.505295;-16.156655999999998;14.82;87;1026;12.68;14.95;1607655600
A-LN;2020-12-11 04:00:00;4;0;1607659200;28.505531;-16.156729000000002;15.18;82;1025;12.13;14.79;1607659200
A-LN;2020-12-11 05:00:00;5;0;1607662800;28.505556;-16.156143;15.31;87;1026;13.16;12.04;1607662800
A-LN;2020-12-11 06:00:00;6;0;1607666400;28.505325;-16.155815;14.96;87;1024;12.82;14.78;1607666400
A-LN;2020-12-11 07:00:00;7;0;1607670000;28.505521999999996;-16.155489000000003;15.01;87;1026;12.87;14.43;1607670000
A-LN;2020-12-11 08:00:00;8;0;1607673600;28.505026;-16.155979000000002;15.09;87;1025;12.94;14.53;1607673600
A-LN;2020-12-11 09:00:00;9;0;1607677200;28.50511;-16.155703;15.34;87;1028;13.19;15.28;1607677200
A-LN;2020-12-11 10:00:00;10;0;1607680800;28.505053999999998;-16.156019;16.68;82;1028;13.6;16.76;1607680800
A-LN;2020-12-11 11:00:00;11;0;1607684400;28.505028000000003;-16.156589999999998;16.73;82;1028;13.64;15.0;1607684400
A-LN;2020-12-11 12:00:00;12;0;1607688000;28.505696999999998;-16.15731;17.97;77;1028;13.88;17.37;1607688000
A-LN;2020-12-11 13:00:00;13;0;1607691600;28.505945;-16.157103;17.84;87;1027;15.65;17.52;1607691600
A-LN;2020-12-11 14:00:00;14;0;1607695200;28.505266;-16.156523;18.19;82;1026;15.07;17.31;1607695200
A-LN;2020-12-11 15:00:00;15;0;1607698800;28.504927000000002;-16.156202;19.14;77;1025;15.02;18.94;1607698800
A-LN;2020-12-11 16:00:00;16;0;1607702400;28.505636;-16.157024;18.83;82;1024;15.69;19.23;1607702400
A-LN;2020-12-11 17:00:00;17;0;1607706000;28.504951000000002;-16.155729;18.49;82;1024;15.36;18.77;1607706000
A-LN;2020-12-11 18:00:00;18;0;1607709600;28.505846000000002;-16.157045;17.48;87;1025;15.29;18.15;1607709600
A-LN;2020-12-11 19:00:00;19;0;1607713200;28.505003000000002;-16.155586;17.5;93;1024;16.36;18.15;1607713200
A-LN;2020-12-11 20:00:00;20;0;1607716800;28.504922999999998;-16.155855;17.38;93;1024;16.24;17.29;1607716800
A-LN;2020-12-11 21:00:00;21;0;1607720400;28.505236;-16.155449;17.52;100;1024;17.52;18.64;1607720400
A-LN;2020-12-11 22:00:00;22;0;1607724000;28.505133;-16.156532000000002;16.91;93;1025;15.77;17.76;1607724000
A-LN;2020-12-11 23:00:00;23;0;1607727600;28.505026;-16.155954;16.84;100;1025;16.84;17.69;1607727600
A-MR;2020-12-11 00:00:00;0;0;1607644800;28.473398;-16.245081;14.97;82;1026;11.93;14.52;1607644800
A-MR;2020-12-11 01:00:00;1;0;1607648400;28.4734;-16.245075;14.29;82;1026;11.26;12.87;1607648400
A-MR;2020-12-11 02:00:00;2;0;1607652000;28.4734;-16.245077;14.74;87;1025;12.6;14.84;1607652000
A-MR;2020-12-11 03:00:00;3;0;1607655600;28.4734;-16.245075;14.89;87;1026;12.75;15.04;1607655600
A-MR;2020-12-11 04:00:00;4;0;1607659200;28.473396;-16.245077;15.31;82;1025;12.26;14.96;1607659200
A-MR;2020-12-11 05:00:00;5;0;1607662800;28.473396;-16.245079;15.28;87;1026;13.13;12.22;1607662800
A-MR;2020-12-11 06:00:00;6;0;1607666400;28.473396;-16.245077;15.13;87;1024;12.98;15.01;1607666400
A-MR;2020-12-11 07:00:00;7;0;1607670000;28.473398;-16.245077;15.0;87;1026;12.86;14.42;1607670000
A-MR;2020-12-11 08:00:00;8;0;1607673600;28.477518;-16.238989;15.22;87;1025;13.07;14.71;1607673600
A-MR;2020-12-11 09:00:00;9;0;1607677200;28.50178;-16.148914;15.34;87;1028;13.19;15.28;1607677200
A-MR;2020-12-11 10:00:00;10;0;1607680800;28.501234000000004;-16.148764;16.68;82;1028;13.6;16.76;1607680800
A-MR;2020-12-11 11:00:00;11;0;1607684400;28.501034000000004;-16.147753;16.73;82;1028;13.64;15.0;1607684400
A-MR;2020-12-11 12:00:00;12;0;1607688000;28.502045000000003;-16.14933;17.97;77;1028;13.88;17.37;1607688000
A-MR;2020-12-11 13:00:00;13;0;1607691600;28.500988;-16.148073;17.85;87;1027;15.66;17.54;1607691600
A-MR;2020-12-11 14:00:00;14;0;1607695200;28.501783000000003;-16.149193;18.19;82;1026;15.07;17.31;1607695200
A-MR;2020-12-11 16:00:00;16;0;1607702400;28.501507;-16.149555;18.84;82;1024;15.7;19.24;1607702400
A-MR;2020-12-11 17:00:00;17;0;1607706000;28.501820000000002;-16.149548;18.48;82;1024;15.35;18.75;1607706000
A-MR;2020-12-11 18:00:00;18;0;1607709600;28.501641999999997;-16.149473;17.48;87;1025;15.29;18.15;1607709600
A-MR;2020-12-11 19:00:00;19;0;1607713200;28.501175;-16.149245999999998;17.5;93;1024;16.36;18.15;1607713200
A-MR;2020-12-11 20:00:00;20;0;1607716800;28.500890999999996;-16.147762;17.38;93;1024;16.24;17.29;1607716800
A-MR;2020-12-11 21:00:00;21;0;1607720400;28.501389;-16.148773000000002;17.53;100;1024;17.53;18.66;1607720400
A-MR;2020-12-11 22:00:00;22;0;1607724000;28.501656;-16.149328;16.92;93;1025;15.78;17.77;1607724000
A-MR;2020-12-11 23:00:00;23;0;1607727600;28.501192;-16.148301999999997;16.85;100;1025;16.85;17.7;1607727600
A-NV;2020-12-11 00:00:00;0;0;1607644800;28.594395000000002;-15.674635999999998;14.87;82;1027;11.83;14.39;1607644800
A-NV;2020-12-11 01:00:00;1;0;1607648400;28.711171999999998;-15.703723000000002;14.31;82;1025;11.28;12.89;1607648400
A-NV;2020-12-11 02:00:00;2;0;1607652000;28.801945;-15.782834;14.31;87;1026;12.18;14.28;1607652000
A-NV;2020-12-11 03:00:00;3;0;1607655600;28.794978999999998;-15.89139;14.28;87;1026;12.15;14.24;1607655600
A-NV;2020-12-11 04:00:00;4;0;1607659200;28.707062;-15.821457;15.05;82;1026;12.0;14.62;1607659200
A-NV;2020-12-11 05:00:00;5;0;1607662800;28.61027;-15.776673;14.92;87;1027;12.78;10.52;1607662800
A-NV;2020-12-11 06:00:00;6;0;1607666400;28.510612;-15.869969000000001;14.75;87;1024;12.61;14.51;1607666400
A-NV;2020-12-11 07:00:00;7;0;1607670000;28.437034999999998;-15.972229;15.02;87;1026;12.88;14.44;1607670000
A-NV;2020-12-11 08:00:00;8;0;1607673600;28.456507000000002;-16.110132;15.12;87;1024;12.97;14.57;1607673600
A-NV;2020-12-11 09:00:00;9;0;1607677200;28.472927000000002;-16.205629000000002;15.37;87;1028;13.22;15.32;1607677200
A-NV;2020-12-11 10:00:00;10;0;1607680800;28.474771;-16.239683;16.68;82;1028;13.6;16.76;1607680800
A-NV;2020-12-11 11:00:00;11;0;1607684400;28.474775;-16.239687;16.71;82;1028;13.62;14.98;1607684400
A-NV;2020-12-11 12:00:00;12;0;1607688000;28.474777000000003;-16.239691;17.95;77;1028;13.86;17.35;1607688000
A-NV;2020-12-11 13:00:00;13;0;1607691600;28.474783000000002;-16.239689000000002;18.64;87;1027;16.43;18.62;1607691600
A-NV;2020-12-11 14:00:00;14;0;1607695200;28.474777000000003;-16.239687;18.87;82;1026;15.73;18.23;1607695200
A-NV;2020-12-11 15:00:00;15;0;1607698800;28.474783000000002;-16.239689000000002;19.57;77;1024;15.43;19.52;1607698800
A-NV;2020-12-11 16:00:00;16;0;1607702400;28.47477;-16.239687;19.21;82;1024;16.06;19.75;1607702400
A-NV;2020-12-11 17:00:00;17;0;1607706000;28.474781;-16.239687;18.55;82;1024;15.42;18.85;1607706000
A-NV;2020-12-11 18:00:00;18;0;1607709600;28.474783000000002;-16.239683;17.69;87;1025;15.5;18.44;1607709600
A-NV;2020-12-11 19:00:00;19;0;1607713200;28.47477;-16.239683;17.62;93;1024;16.48;18.32;1607713200
A-NV;2020-12-11 20:00:00;20;0;1607716800;28.47477;-16.239687;17.52;93;1025;16.38;17.48;1607716800
A-NV;2020-12-11 21:00:00;21;0;1607720400;28.474768;-16.239689000000002;17.75;100;1024;17.75;18.97;1607720400
A-NV;2020-12-11 22:00:00;22;0;1607724000;28.474773;-16.239685;17.21;93;1025;16.07;18.17;1607724000
A-NV;2020-12-11 23:00:00;23;0;1607727600;28.474775;-16.239689000000002;17.28;100;1025;17.28;18.3;1607727600
A-PL;2020-12-11 00:00:00;0;0;1607644800;28.946165;-13.536531;19.29;68;1025;13.24;17.08;1607644800
A-PL;2020-12-11 01:00:00;1;0;1607648400;28.966865999999996;-13.532526999999998;18.25;72;1024;13.12;16.35;1607648400
A-PL;2020-12-11 02:00:00;2;0;1607652000;28.966866999999997;-13.532529;19.25;72;1024;14.08;16.97;1607652000
A-PL;2020-12-11 03:00:00;3;0;1607655600;28.966865999999996;-13.532529;18.5;82;1024;15.37;16.26;1607655600
A-PL;2020-12-11 04:00:00;4;0;1607659200;28.966866999999997;-13.532523000000001;18.25;82;1024;15.13;14.17;1607659200
A-PL;2020-12-11 05:00:00;5;0;1607662800;28.966865999999996;-13.532526;18.25;77;1024;14.15;17.04;1607662800
A-PL;2020-12-11 06:00:00;6;0;1607666400;28.966866999999997;-13.532523000000001;17.25;77;1024;13.19;15.37;1607666400
A-PL;2020-12-11 07:00:00;7;0;1607670000;28.966864;-13.532525;17.25;82;1024;14.15;16.39;1607670000
A-PL;2020-12-11 08:00:00;8;0;1607673600;28.966864;-13.532532000000002;18.0;77;1025;13.91;15.66;1607673600
A-PL;2020-12-11 09:00:00;9;0;1607677200;28.966869;-13.532531;19.75;77;1025;15.61;17.25;1607677200
A-PL;2020-12-11 10:00:00;10;0;1607680800;28.966866999999997;-13.532526;20.25;77;1026;16.09;18.28;1607680800
A-PL;2020-12-11 11:00:00;11;0;1607684400;28.966871;-13.532532000000002;21.0;73;1026;15.98;18.29;1607684400
A-PL;2020-12-11 12:00:00;12;0;1607688000;28.966873;-13.53254;21.25;77;1025;17.06;19.31;1607688000
A-PL;2020-12-11 13:00:00;13;0;1607691600;28.966879;-13.532528;22.0;68;1024;15.83;19.23;1607691600
A-PL;2020-12-11 14:00:00;14;0;1607695200;28.966869;-13.532526999999998;22.75;69;1023;16.77;19.64;1607695200
A-PL;2020-12-11 15:00:00;15;0;1607698800;28.966873;-13.532531;22.0;73;1023;16.94;18.96;1607698800
A-PL;2020-12-11 16:00:00;16;0;1607702400;28.966862;-13.532528;22.0;73;1023;16.94;18.96;1607702400
A-PL;2020-12-11 17:00:00;17;0;1607706000;28.966873;-13.532534;21.0;77;1023;16.82;17.21;1607706000
A-PL;2020-12-11 18:00:00;18;0;1607709600;28.966869;-13.532521;20.0;82;1023;16.84;16.92;1607709600
A-PL;2020-12-11 19:00:00;19;0;1607713200;28.966862;-13.53253;19.25;88;1023;17.21;15.98;1607713200
A-PL;2020-12-11 20:00:00;20;0;1607716800;28.891521;-13.625274;19.38;88;1023;17.34;17.56;1607716800
A-PL;2020-12-11 21:00:00;21;0;1607720400;28.800226000000002;-13.871946;19.5;82;1024;16.35;17.63;1607720400
A-PL;2020-12-11 22:00:00;22;0;1607724000;28.728979;-14.12045;19.54;82;1023;16.39;16.28;1607724000
A-PL;2020-12-11 23:00:00;23;0;1607727600;28.615211;-14.365563;20.0;77;1023;15.85;16.54;1607727600
A-PM;2020-12-11 00:00:00;0;0;1607644800;25.271616;55.2785;19.04;56;1017;10.07;18.05;1607644800
A-PM;2020-12-11 01:00:00;1;0;1607648400;25.271632999999998;55.2785;18.11;59;1017;9.98;16.33;1607648400
A-PM;2020-12-11 02:00:00;2;0;1607652000;25.271632999999998;55.278515000000006;17.8;59;1018;9.69;16.29;1607652000
A-PM;2020-12-11 03:00:00;3;0;1607655600;25.271632999999998;55.278515000000006;17.19;59;1018;9.12;15.18;1607655600
A-PM;2020-12-11 04:00:00;4;0;1607659200;25.271632999999998;55.2785;17.5;63;1019;10.39;15.83;1607659200
A-PM;2020-12-11 05:00:00;5;0;1607662800;25.271632999999998;55.2785;20.11;56;1020;11.07;18.63;1607662800
A-PM;2020-12-11 06:00:00;6;0;1607666400;25.27165;55.2785;22.11;56;1020;12.93;21.2;1607666400
A-PM;2020-12-11 07:00:00;7;0;1607670000;25.271632999999998;55.278515000000006;24.55;47;1019;12.51;24.27;1607670000
