Ship;Date;hour;minute;UTC_Seconds;Latitude;Longitude;ow_temp;ow_humidity;ow_pressure;ow_dewPoint;ow_feelsLike;ow_dt
A-AU;2020-12-10 21:00:00;21;0;1607634000;59.4268;23.134884;-4.44;77;1020;-7.48;-9.2;1607634000
A-AU;2020-12-10 22:00:00;22;0;1607637600;59.308399;22.99205;-0.05;92;1019;-1.06;-7.66;1607637600
A-AU;2020-12-10 23:00:00;23;0;1607641200;59.380901;23.313801;-0.88;91;1019;-2.01;-8.59;1607641200
A-BE;2020-12-10 00:00:00;0;0;1607558400;28.140265999999997;-15.424617000000001;18.4;82;1025;15.27;15.07;1607558400
A-BE;2020-12-10 01:00:00;1;0;1607562000;28.140265999999997;-15.424617000000001;17.89;82;1025;14.78;13.68;1607562000
A-BE;2020-12-10 02:00:00;2;0;1607565600;28.140265999999997;-15.424617000000001;18.13;77;1025;14.04;13.31;1607565600
A-BE;2020-12-10 03:00:00;3;0;1607569200;28.140265999999997;-15.424617000000001;17.35;82;1024;14.25;13.66;1607569200
A-BE;2020-12-10 04:00:00;4;0;1607572800;28.140265999999997;-15.424617000000001;17.86;77;1024;13.78;12.96;1607572800
A-BE;2020-12-10 05:00:00;5;0;1607576400;28.140265999999997;-15.424617000000001;17.59;72;1023;12.49;12.27;1607576400
A-BE;2020-12-10 06:00:00;6;0;1607580000;28.140265999999997;-15.4246;17.35;77;1023;13.28;13.33;1607580000
A-BE;2020-12-10 07:00:00;7;0;1607583600;28.140265999999997;-15.424617000000001;17.08;82;1024;13.99;13.65;1607583600
A-BE;2020-12-10 08:00:00;8;0;1607587200;28.140265999999997;-15.424617000000001;17.86;77;1025;13.78;12.96;1607587200
A-BE;2020-12-10 09:00:00;9;0;1607590800;28.083784;-15.365216;19.21;68;1025;13.17;14.1;1607590800
A-BE;2020-12-10 10:00:00;10;0;1607594400;28.06535;-15.37355;20.0;72;1026;14.8;15.03;1607594400
A-BE;2020-12-10 11:00:00;11;0;1607598000;28.065384;-15.373667000000001;21.05;68;1026;14.92;15.42;1607598000
A-BE;2020-12-10 12:00:00;12;0;1607601600;28.065283;-15.373016;20.79;73;1026;15.78;15.13;1607601600
A-BE;2020-12-10 13:00:00;13;0;1607605200;28.065201000000002;-15.37405;21.57;64;1025;14.48;15.78;1607605200
A-BE;2020-12-10 14:00:00;14;0;1607608800;28.064983;-15.374967000000002;21.31;64;1024;14.23;15.44;1607608800
A-BE;2020-12-10 15:00:00;15;0;1607612400;28.065001000000002;-15.374984;22.36;56;1023;13.16;16.13;1607612400
A-BE;2020-12-10 16:00:00;16;0;1607616000;28.064698999999997;-15.3733;20.87;68;1023;14.75;14.13;1607616000
A-BE;2020-12-10 17:00:00;17;0;1607619600;28.064816999999998;-15.373332999999999;20.88;56;1023;11.79;13.87;1607619600
A-BE;2020-12-10 18:00:00;18;0;1607623200;28.064715999999997;-15.373417000000002;20.17;64;1023;13.15;14.29;1607623200
A-BE;2020-12-10 19:00:00;19;0;1607626800;28.064899;-15.37485;19.75;68;1023;13.68;14.04;1607626800
A-BE;2020-12-10 20:00:00;20;0;1607630400;28.065367;-15.3756;19.32;72;1024;14.15;14.54;1607630400
A-BE;2020-12-10 21:00:00;21;0;1607634000;28.064867;-15.37455;19.61;60;1024;11.64;12.21;1607634000
A-BE;2020-12-10 22:00:00;22;0;1607637600;28.064751;-15.374217000000002;19.3;68;1024;13.25;13.8;1607637600
A-BE;2020-12-10 23:00:00;23;0;1607641200;28.064783000000002;-15.3741;18.65;63;1024;11.47;12.6;1607641200
A-BL;2020-12-10 00:00:00;0;0;1607558400;42.083027;11.76409;8.14;71;1000;3.2;2.68;1607558400
A-BL;2020-12-10 01:00:00;1;0;1607562000;42.083012;11.764615;8.0;76;996;4.03;4.17;1607562000
A-BL;2020-12-10 02:00:00;2;0;1607565600;42.082996;11.7643;7.54;81;996;4.49;2.75;1607565600
A-BL;2020-12-10 03:00:00;3;0;1607569200;42.082972999999996;11.764513;7.19;87;1000;5.17;3.58;1607569200
A-BL;2020-12-10 04:00:00;4;0;1607572800;42.082615000000004;11.763581;6.52;93;1000;5.47;2.62;1607572800
A-BL;2020-12-10 05:00:00;5;0;1607576400;42.082134;11.763469;6.15;93;1000;5.1;2.18;1607576400
A-BL;2020-12-10 06:00:00;6;0;1607580000;42.081902;11.763275;6.4;81;1001;3.38;3.15;1607580000
A-BL;2020-12-10 07:00:00;7;0;1607583600;42.082005;11.76321;6.43;81;1001;3.41;4.3;1607583600
A-BL;2020-12-10 08:00:00;8;0;1607587200;42.081718;11.763428999999999;6.91;87;1002;4.9;4.29;1607587200
A-BL;2020-12-10 09:00:00;9;0;1607590800;42.082001;11.763208;7.84;87;1002;5.81;5.41;1607590800
A-BL;2020-12-10 10:00:00;10;0;1607594400;42.082153000000005;11.76335;8.62;81;1002;5.55;5.79;1607594400
A-BL;2020-12-10 11:00:00;11;0;1607598000;42.082306;11.76332;9.19;81;1002;6.1;6.82;1607598000
A-BL;2020-12-10 12:00:00;12;0;1607601600;42.082446999999995;11.763411999999999;9.85;71;1001;4.85;7.64;1607601600
A-BL;2020-12-10 13:00:00;13;0;1607605200;42.082607;11.764013;9.47;58;999;1.63;7.03;1607605200
A-BL;2020-12-10 14:00:00;14;0;1607608800;42.081657;11.76336;8.78;71;999;3.82;6.38;1607608800
A-BL;2020-12-10 15:00:00;15;0;1607612400;42.081833;11.76337;8.66;71;999;3.7;5.46;1607612400
A-BL;2020-12-10 16:00:00;16;0;1607616000;42.081852000000005;11.763396;8.19;81;999;5.13;5.62;1607616000
A-BL;2020-12-10 17:00:00;17;0;1607619600;42.081993;11.7632;8.0;87;999;5.97;6.73;1607619600
A-BL;2020-12-10 18:00:00;18;0;1607623200;42.081726;11.763435000000001;7.32;93;999;6.26;4.99;1607623200
A-BL;2020-12-10 19:00:00;19;0;1607626800;42.082073;11.763277;7.43;87;998;5.41;4.22;1607626800
A-BL;2020-12-10 20:00:00;20;0;1607630400;42.08173;11.76327;7.26;87;997;5.24;2.61;1607630400
A-BL;2020-12-10 21:00:00;21;0;1607634000;42.081753000000006;11.76345;6.78;87;998;4.77;3.44;1607634000
A-BL;2020-12-10 22:00:00;22;0;1607637600;42.081879;11.763258;6.76;87;998;4.75;4.12;1607637600
A-BL;2020-12-10 23:00:00;23;0;1607641200;42.082218;11.762927000000001;6.9;87;999;4.89;5.4;1607641200
A-CA;2020-12-10 00:00:00;0;0;1607558400;59.451083999999994;24.765631;-9.0;85;1026;-10.83;-13.6;1607558400
A-CA;2020-12-10 01:00:00;1;0;1607562000;59.451083999999994;24.765629;-10.0;92;1026;-10.94;-14.95;1607562000
A-CA;2020-12-10 02:00:00;2;0;1607565600;59.451096;24.765639999999998;-8.51;92;1027;-9.46;-14.05;1607565600
A-CA;2020-12-10 03:00:00;3;0;1607569200;59.451080000000005;24.765632999999998;-6.94;85;1023;-8.8;-11.39;1607569200
A-CA;2020-12-10 04:00:00;4;0;1607572800;59.451083999999994;24.765629;-6.4;85;1023;-8.27;-10.81;1607572800
A-CA;2020-12-10 05:00:00;5;0;1607576400;59.451088;24.765632999999998;-6.22;92;1023;-7.18;-10.1;1607576400
A-CA;2020-12-10 06:00:00;6;0;1607580000;59.451092;24.765631;-5.52;79;1023;-8.24;-10.28;1607580000
A-CA;2020-12-10 07:00:00;7;0;1607583600;59.451088;24.765632999999998;-5.52;85;1022;-7.4;-9.85;1607583600
A-CA;2020-12-10 08:00:00;8;0;1607587200;59.451088;24.765642;-5.3;85;1023;-7.18;-10.32;1607587200
A-CA;2020-12-10 09:00:00;9;0;1607590800;59.451083999999994;24.765632999999998;-4.77;85;1022;-6.66;-10.09;1607590800
A-CA;2020-12-10 10:00:00;10;0;1607594400;59.451083999999994;24.765632999999998;-4.33;85;1022;-6.23;-9.96;1607594400
A-CA;2020-12-10 11:00:00;11;0;1607598000;59.451088;24.765631;-4.52;79;1022;-7.26;-9.9;1607598000
A-CA;2020-12-10 12:00:00;12;0;1607601600;59.451083999999994;24.765646;-4.88;79;1021;-7.61;-10.29;1607601600
A-CA;2020-12-10 13:00:00;13;0;1607605200;59.451083999999994;24.765638;-4.79;79;1021;-7.52;-9.84;1607605200
A-CA;2020-12-10 14:00:00;14;0;1607608800;59.451088;24.765635999999997;-4.79;85;1020;-6.68;-9.76;1607608800
A-CA;2020-12-10 15:00:00;15;0;1607612400;59.451092;24.765648000000002;-4.22;79;1020;-6.96;-9.58;1607612400
A-CA;2020-12-10 16:00:00;16;0;1607616000;59.451083999999994;24.765639999999998;-4.42;85;1019;-6.32;-10.06;1607616000
A-CA;2020-12-10 17:00:00;17;0;1607619600;59.451092;24.765648000000002;-5.06;85;1019;-6.95;-10.4;1607619600
A-CA;2020-12-10 18:00:00;18;0;1607623200;59.451092;24.765635999999997;-4.84;79;1019;-7.57;-10.25;1607623200
A-CA;2020-12-10 19:00:00;19;0;1607626800;59.451083999999994;24.765635;-4.93;79;1019;-7.66;-10.35;1607626800
A-CA;2020-12-10 20:00:00;20;0;1607630400;59.451096;24.765642;-5.35;79;1019;-8.07;-10.45;1607630400
A-CA;2020-12-10 21:00:00;21;0;1607634000;59.451083999999994;24.765632999999998;-5.65;79;1018;-8.37;-10.77;1607634000
A-CA;2020-12-10 22:00:00;22;0;1607637600;59.451092;24.765632999999998;-6.55;79;1018;-9.25;-12.44;1607637600
A-CA;2020-12-10 23:00:00;23;0;1607641200;59.451092;24.765631;-7.0;79;1020;-9.69;-12.93;1607641200
A-DV;2020-12-10 00:00:00;0;0;1607558400;57.67569399999999;10.586652;4.44;92;1014;3.26;-1.08;1607558400
A-DV;2020-12-10 01:00:00;1;0;1607562000;57.676075;10.587589999999999;4.44;92;1013;3.26;-0.77;1607562000
A-DV;2020-12-10 02:00:00;2;0;1607565600;57.676056;10.587114999999999;4.44;92;1013;3.26;-1.08;1607565600
A-DV;2020-12-10 03:00:00;3;0;1607569200;57.67623100000001;10.587707;5.0;92;1012;3.81;-0.74;1607569200
A-DV;2020-12-10 04:00:00;4;0;1607572800;57.676285;10.588656;5.0;92;1012;3.81;-1.36;1607572800
A-DV;2020-12-10 05:00:00;5;0;1607576400;57.67639499999999;10.588357;5.0;91;1013;3.66;-0.45;1607576400
A-DV;2020-12-10 06:00:00;6;0;1607580000;57.675961;10.587135;5.0;93;1012;3.96;0.1;1607580000
A-DV;2020-12-10 07:00:00;7;0;1607583600;57.675892000000005;10.587003999999999;5.0;93;1012;3.96;0.1;1607583600
A-DV;2020-12-10 08:00:00;8;0;1607587200;57.6759;10.587033;5.0;93;1012;3.96;-0.67;1607587200
A-DV;2020-12-10 09:00:00;9;0;1607590800;57.67639200000001;10.589242;4.38;100;1012;4.38;-1.21;1607590800
A-DV;2020-12-10 10:00:00;10;0;1607594400;57.676079;10.587328;4.17;93;1013;3.14;-1.65;1607594400
A-DV;2020-12-10 11:00:00;11;0;1607598000;57.67607099999999;10.587107000000001;4.17;93;1012;3.14;-2.0;1607598000
A-DV;2020-12-10 12:00:00;12;0;1607601600;57.67560600000001;10.586572;4.17;93;1012;3.14;-1.3;1607601600
A-DV;2020-12-10 13:00:00;13;0;1607605200;57.676368999999994;10.587564;4.17;93;1012;3.14;-0.53;1607605200
A-DV;2020-12-10 14:00:00;14;0;1607608800;57.675564;10.586657;4.17;93;1011;3.14;-1.3;1607608800
A-DV;2020-12-10 15:00:00;15;0;1607612400;57.67602900000001;10.586984;4.18;93;1011;3.15;-1.28;1607612400
A-DV;2020-12-10 16:00:00;16;0;1607616000;57.675785;10.586665;4.44;89;1012;2.79;-0.85;1607616000
A-DV;2020-12-10 17:00:00;17;0;1607619600;57.675445999999994;10.586502000000001;4.44;87;1012;2.47;-1.22;1607619600
A-DV;2020-12-10 18:00:00;18;0;1607623200;57.676205;10.587419;4.44;87;1011;2.47;-0.91;1607623200
A-DV;2020-12-10 19:00:00;19;0;1607626800;57.675552;10.58643;4.44;86;1011;2.31;-2.19;1607626800
A-DV;2020-12-10 20:00:00;20;0;1607630400;57.675465;10.586462;3.89;86;1011;1.77;-2.83;1607630400
A-DV;2020-12-10 21:00:00;21;0;1607634000;57.675373;10.586472;3.89;85;1010;1.6;-2.85;1607634000
A-DV;2020-12-10 22:00:00;22;0;1607637600;57.675652;10.586378;3.89;82;1010;1.1;-2.93;1607637600
A-DV;2020-12-10 23:00:00;23;0;1607641200;57.675506999999996;10.586267;3.89;84;1010;1.44;-1.94;1607641200
A-LN;2020-12-10 00:00:00;0;0;1607558400;28.505365;-16.155224;15.56;93;1027;14.43;14.1;1607558400
A-LN;2020-12-10 01:00:00;1;0;1607562000;28.504988;-16.155342;15.59;87;1027;13.44;13.79;1607562000
A-LN;2020-12-10 02:00:00;2;0;1607565600;28.504865999999996;-16.15563;15.29;87;1026;13.14;13.4;1607565600
A-LN;2020-12-10 03:00:00;3;0;1607569200;28.50473;-16.156059;14.7;93;1026;13.58;13.65;1607569200
A-LN;2020-12-10 04:00:00;4;0;1607572800;28.505090999999997;-16.156257999999998;15.11;87;1025;12.96;13.16;1607572800
A-LN;2020-12-10 05:00:00;5;0;1607576400;28.504734000000003;-16.155677999999998;15.21;87;1026;13.06;13.99;1607576400
A-LN;2020-12-10 06:00:00;6;0;1607580000;28.504948;-16.156149;15.4;87;1026;13.25;14.59;1607580000
A-LN;2020-12-10 07:00:00;7;0;1607583600;28.505259999999996;-16.155722;15.28;87;1026;13.13;15.2;1607583600
A-LN;2020-12-10 08:00:00;8;0;1607587200;28.504896000000002;-16.155504;15.15;87;1028;13.0;14.26;1607587200
A-LN;2020-12-10 09:00:00;9;0;1607590800;28.504869;-16.155205;16.52;87;1028;14.35;16.85;1607590800
A-LN;2020-12-10 10:00:00;10;0;1607594400;28.505152000000002;-16.156372;16.01;93;1028;14.88;16.53;1607594400
A-LN;2020-12-10 11:00:00;11;0;1607598000;28.505632000000002;-16.156682999999997;16.44;93;1029;15.31;15.65;1607598000
A-LN;2020-12-10 12:00:00;12;0;1607601600;28.505169;-16.155699;16.78;82;1028;13.69;14.72;1607601600
A-LN;2020-12-10 13:00:00;13;0;1607605200;28.504972;-16.155651000000002;17.28;82;1027;14.18;16.08;1607605200
A-LN;2020-12-10 14:00:00;14;0;1607608800;28.50477;-16.155603;17.2;82;1027;14.1;15.63;1607608800
A-LN;2020-12-10 15:00:00;15;0;1607612400;28.5049;-16.156315;16.94;82;1027;13.85;14.58;1607612400
A-LN;2020-12-10 16:00:00;16;0;1607616000;28.505318;-16.156457999999997;17.49;77;1025;13.42;14.22;1607616000
A-LN;2020-12-10 17:00:00;17;0;1607619600;28.505325;-16.156097;16.2;82;1026;13.13;11.78;1607619600
A-LN;2020-12-10 18:00:00;18;0;1607623200;28.505026;-16.155563;16.03;87;1026;13.87;11.86;1607623200
A-LN;2020-12-10 19:00:00;19;0;1607626800;28.504875;-16.155367000000002;16.29;87;1025;14.12;13.61;1607626800
A-LN;2020-12-10 20:00:00;20;0;1607630400;28.505453000000003;-16.157013;15.33;87;1027;13.18;12.75;1607630400
A-LN;2020-12-10 21:00:00;21;0;1607634000;28.506187;-16.156759;15.56;76;1027;11.35;13.46;1607634000
A-LN;2020-12-10 22:00:00;22;0;1607637600;28.505065999999996;-16.156878;15.5;76;1027;11.29;14.44;1607637600
A-LN;2020-12-10 23:00:00;23;0;1607641200;28.50593;-16.156963;14.99;82;1025;11.95;14.54;1607641200
A-MR;2020-12-10 00:00:00;0;0;1607558400;27.940395000000002;-16.225273;16.95;63;1026;9.87;14.44;1607558400
A-MR;2020-12-10 01:00:00;1;0;1607562000;28.026188;-16.212648;16.53;63;1026;9.47;14.26;1607562000
A-MR;2020-12-10 02:00:00;2;0;1607565600;28.082874;-16.149126000000003;16.19;72;1026;11.14;13.68;1607565600
A-MR;2020-12-10 03:00:00;3;0;1607569200;28.159081;-16.069986;15.48;93;1025;14.35;14.7;1607569200
A-MR;2020-12-10 04:00:00;4;0;1607572800;28.223831;-16.008663000000002;15.77;87;1025;13.61;14.03;1607572800
A-MR;2020-12-10 05:00:00;5;0;1607576400;28.277168;-15.958105999999999;15.51;87;1025;13.36;14.39;1607576400
A-MR;2020-12-10 06:00:00;6;0;1607580000;28.358021;-16.011332;15.4;87;1026;13.25;14.59;1607580000
A-MR;2020-12-10 07:00:00;7;0;1607583600;28.417423;-16.127705;15.39;87;1026;13.24;15.35;1607583600
A-MR;2020-12-10 08:00:00;8;0;1607587200;28.458145000000002;-16.205765;15.56;87;1027;13.41;14.8;1607587200
A-MR;2020-12-10 09:00:00;9;0;1607590800;28.473359999999996;-16.244974;16.8;87;1027;14.63;17.23;1607590800
A-MR;2020-12-10 10:00:00;10;0;1607594400;28.473398;-16.245079;16.9;93;1028;15.76;17.75;1607594400
A-MR;2020-12-10 11:00:00;11;0;1607598000;28.473402;-16.245077;16.43;93;1029;15.3;15.63;1607598000
A-MR;2020-12-10 12:00:00;12;0;1607601600;28.473402;-16.245082999999997;17.82;82;1028;14.71;16.11;1607601600
A-MR;2020-12-10 13:00:00;13;0;1607605200;28.473408000000003;-16.245079;17.66;82;1027;14.55;16.59;1607605200
A-MR;2020-12-10 14:00:00;14;0;1607608800;28.473404;-16.245077;17.19;82;1027;14.09;15.61;1607608800
A-MR;2020-12-10 15:00:00;15;0;1607612400;28.473406;-16.245079;17.91;82;1026;14.8;15.88;1607612400
A-MR;2020-12-10 16:00:00;16;0;1607616000;28.473398;-16.245075;17.94;77;1025;13.85;14.81;1607616000
A-MR;2020-12-10 17:00:00;17;0;1607619600;28.473404;-16.245079;17.13;82;1026;14.03;13.01;1607619600
A-MR;2020-12-10 18:00:00;18;0;1607623200;28.473409999999998;-16.245081;16.27;87;1026;14.1;12.18;1607623200
A-MR;2020-12-10 19:00:00;19;0;1607626800;28.473398;-16.245077;16.35;87;1025;14.18;13.69;1607626800
A-MR;2020-12-10 20:00:00;20;0;1607630400;28.473402;-16.245085;15.33;87;1027;13.18;12.75;1607630400
A-MR;2020-12-10 21:00:00;21;0;1607634000;28.473398;-16.245082999999997;15.55;76;1027;11.34;13.45;1607634000
A-MR;2020-12-10 22:00:00;22;0;1607637600;28.4734;-16.245079;15.63;76;1027;11.42;14.6;1607637600
A-MR;2020-12-10 23:00:00;23;0;1607641200;28.4734;-16.245079;15.16;82;1025;12.11;14.76;1607641200
A-NV;2020-12-10 00:00:00;0;0;1607558400;28.511959;-16.147367000000003;15.53;93;1027;14.4;14.06;1607558400
A-NV;2020-12-10 01:00:00;1;0;1607562000;28.511696;-16.145912;15.54;87;1027;13.39;13.73;1607562000
A-NV;2020-12-10 02:00:00;2;0;1607565600;28.511833000000003;-16.147221;15.24;87;1026;13.09;13.33;1607565600
A-NV;2020-12-10 03:00:00;3;0;1607569200;28.511719;-16.146839;14.63;93;1026;13.51;13.56;1607569200
A-NV;2020-12-10 04:00:00;4;0;1607572800;28.511402;-16.145792;15.08;87;1025;12.93;13.12;1607572800
A-NV;2020-12-10 05:00:00;5;0;1607576400;28.511988;-16.147586999999998;15.17;87;1026;13.02;13.94;1607576400
A-NV;2020-12-10 06:00:00;6;0;1607580000;28.512166999999998;-16.147488;15.36;87;1026;13.21;14.54;1607580000
A-NV;2020-12-10 07:00:00;7;0;1607583600;28.512766;-16.147972;15.27;87;1026;13.12;15.19;1607583600
A-NV;2020-12-10 08:00:00;8;0;1607587200;28.511878999999997;-16.14576;15.14;87;1028;12.99;14.25;1607587200
A-NV;2020-12-10 09:00:00;9;0;1607590800;28.512524;-16.147606;16.5;87;1028;14.33;16.83;1607590800
A-NV;2020-12-10 10:00:00;10;0;1607594400;28.51235;-16.147705;16.02;93;1028;14.89;16.55;1607594400
A-NV;2020-12-10 11:00:00;11;0;1607598000;28.512548;-16.147612;16.44;93;1029;15.31;15.65;1607598000
A-NV;2020-12-10 12:00:00;12;0;1607601600;28.512290999999998;-16.147526;16.78;82;1028;13.69;14.72;1607601600
A-NV;2020-12-10 13:00:00;13;0;1607605200;28.511822;-16.146456;17.28;82;1027;14.18;16.08;1607605200
A-NV;2020-12-10 14:00:00;14;0;1607608800;28.511457;-16.146721;17.2;82;1027;14.1;15.63;1607608800
A-NV;2020-12-10 15:00:00;15;0;1607612400;28.511599;-16.146912;16.94;82;1027;13.85;14.58;1607612400
A-NV;2020-12-10 16:00:00;16;0;1607616000;28.511425;-16.14559;17.48;77;1025;13.41;14.2;1607616000
A-NV;2020-12-10 17:00:00;17;0;1607619600;28.512078999999996;-16.147434;16.2;82;1026;13.13;11.78;1607619600
A-NV;2020-12-10 18:00:00;18;0;1607623200;28.511692;-16.147032;16.04;87;1026;13.88;11.87;1607623200
A-NV;2020-12-10 19:00:00;19;0;1607626800;28.513161;-16.146151;16.27;87;1025;14.1;13.58;1607626800
A-NV;2020-12-10 20:00:00;20;0;1607630400;28.476267;-16.092474;15.34;87;1027;13.19;12.76;1607630400
A-NV;2020-12-10 21:00:00;21;0;1607634000;28.400229;-15.969693;15.35;76;1027;11.15;13.19;1607634000
A-NV;2020-12-10 22:00:00;22;0;1607637600;28.408108000000002;-15.845089000000002;15.34;76;1027;11.14;14.23;1607637600
A-NV;2020-12-10 23:00:00;23;0;1607641200;28.500044;-15.756676;14.96;82;1025;11.92;14.5;1607641200
A-PL;2020-12-10 00:00:00;0;0;1607558400;28.580833000000002;-15.667348;15.06;93;1027;13.94;13.43;1607558400
A-PL;2020-12-10 01:00:00;1;0;1607562000;28.621714;-15.339707;19.73;73;1025;14.76;15.04;1607562000
A-PL;2020-12-10 02:00:00;2;0;1607565600;28.658327000000003;-15.014793;19.79;72;1024;14.6;15.07;1607565600
A-PL;2020-12-10 03:00:00;3;0;1607569200;28.69858;-14.687242999999999;19.62;73;1024;14.65;14.58;1607569200
A-PL;2020-12-10 04:00:00;4;0;1607572800;28.738204999999997;-14.358632;19.0;72;1024;13.84;13.7;1607572800
A-PL;2020-12-10 05:00:00;5;0;1607576400;28.777092;-14.035105;18.51;72;1023;13.37;14.17;1607576400
A-PL;2020-12-10 06:00:00;6;0;1607580000;28.723309999999998;-13.767463000000001;19.0;72;1023;13.84;15.87;1607580000
A-PL;2020-12-10 07:00:00;7;0;1607583600;28.486653999999998;-13.839664;19.0;77;1024;14.88;14.06;1607583600
A-PL;2020-12-10 08:00:00;8;0;1607587200;28.494647999999998;-13.858145;19.65;72;1024;14.47;14.56;1607587200
A-PL;2020-12-10 09:00:00;9;0;1607590800;28.494658;-13.858144;20.0;72;1024;14.8;14.33;1607590800
A-PL;2020-12-10 10:00:00;10;0;1607594400;28.494658;-13.858145;21.0;64;1025;13.94;15.73;1607594400
A-PL;2020-12-10 11:00:00;11;0;1607598000;28.494665;-13.858143;21.35;68;1026;15.21;17.65;1607598000
A-PL;2020-12-10 12:00:00;12;0;1607601600;28.494656;-13.858145;22.0;64;1025;14.88;16.71;1607601600
A-PL;2020-12-10 13:00:00;13;0;1607605200;28.494656;-13.858142;21.65;60;1024;13.56;16.25;1607605200
A-PL;2020-12-10 14:00:00;14;0;1607608800;28.494663;-13.858139999999999;22.0;64;1024;14.88;17.48;1607608800
A-PL;2020-12-10 15:00:00;15;0;1607612400;28.494659000000002;-13.858142;21.65;64;1023;14.55;17.01;1607612400
A-PL;2020-12-10 16:00:00;16;0;1607616000;28.494647999999998;-13.858142;21.0;68;1023;14.87;16.06;1607616000
A-PL;2020-12-10 17:00:00;17;0;1607619600;28.494659000000002;-13.858145;20.65;68;1023;14.54;15.59;1607619600
A-PL;2020-12-10 18:00:00;18;0;1607623200;28.494660999999997;-13.858139000000001;20.0;68;1024;13.92;15.14;1607623200
A-PL;2020-12-10 19:00:00;19;0;1607626800;28.494656;-13.858144;20.0;64;1024;12.99;15.54;1607626800
A-PL;2020-12-10 20:00:00;20;0;1607630400;28.494658;-13.85815;20.0;64;1025;12.99;14.42;1607630400
A-PL;2020-12-10 21:00:00;21;0;1607634000;28.494602;-13.858146;19.65;64;1025;12.66;13.96;1607634000
A-PL;2020-12-10 22:00:00;22;0;1607637600;28.54781;-13.710741;19.52;72;1025;14.34;14.81;1607637600
A-PL;2020-12-10 23:00:00;23;0;1607641200;28.750953999999997;-13.592057;19.49;72;1025;14.31;17.99;1607641200
A-PM;2020-12-10 00:00:00;0;0;1607558400;25.271616;55.2785;20.29;68;1015;14.2;20.57;1607558400
A-PM;2020-12-10 01:00:00;1;0;1607562000;25.271632999999998;55.2785;19.83;68;1015;13.76;19.19;1607562000
A-PM;2020-12-10 02:00:00;2;0;1607565600;25.271632999999998;55.278515000000006;19.14;72;1015;13.98;18.92;1607565600
A-PM;2020-12-10 03:00:00;3;0;1607569200;25.271632999999998;55.2785;19.05;72;1016;13.89;19.22;1607569200
A-PM;2020-12-10 04:00:00;4;0;1607572800;25.271632999999998;55.2785;20.11;64;1016;13.09;19.6;1607572800
A-PM;2020-12-10 05:00:00;5;0;1607576400;25.271632999999998;55.278484;20.89;64;1017;13.83;19.92;1607576400
